url,description,price,level,category,rating,seller
https://accountsplace.co.ke/ads/crowdsurf_level_3_and_4_with_speaker_id_available1750170427, Crowdsurf level 3 and 4 with speaker I'd available," 40,000",3,Transcription,3,daniel daniel
https://accountsplace.co.ke/ads/new_cloudworkers_phillipines_profile1750156745, New cloudworkers phillipines profile," 29,000",New,Academic,New,JosMac
https://accountsplace.co.ke/ads/brand_new_vipwriters_pays_a_minimum_cpp_of_51750156701, Brand-new vipwriters pays a minimum CPP of $5," 9,000",New,Academic,New,JosMac
https://accountsplace.co.ke/ads/edusson_intermediate_mixture_subjects_done_30_orders_available1750156059," Edusson intermediate mixture subjects done 30+ orders, available"," 50,000",Used,N/A,Used,Zablon
https://accountsplace.co.ke/ads/studypool_toptutor_10050_orders_and_has_3_badges1750156358," Studypool toptutor 100%,50 orders and has 3 badges"," 50,000",Toptutor,Academic,100%,JosMac
https://accountsplace.co.ke/ads/new_writedom_regular_level_newly_customized1750156625, New Writedom regular+ level  ( newly customized)," 50,000",Regular plus level,Academic,New,JosMac
https://accountsplace.co.ke/ads/qualitywriters_expert_level_4_takes1750156399, Qualitywriters expert level 4 takes," 40,000",Expert,Academic,100%,JosMac
https://accountsplace.co.ke/ads/brand_new_writerslabs_mixed_subjects_male_profile_with_simcard_n_docs1750156471, Brand-new writerslabs mixed subjects male profile with simcard n docs," 60,000",Freshman,Academic,New,JosMac
https://accountsplace.co.ke/ads/writedom_probation_plus_completed_fifteen_orders_rated_551750156524, Writedom probation plus completed fifteen orders rated 5/5," 55,000",Probation plus,Academic,5,JosMac
https://accountsplace.co.ke/ads/new_prolific_survey_us_profile_linked_with_paypal1750156783, New prolific survey US profile linked with Paypal," 22,000",New,Academic,New,JosMac
https://accountsplace.co.ke/ads/brand_new_writedom_probation_with_plenty_of_orders1750156569, Brand-new Writedom probation+ with plenty of orders," 40,000",Probation plus,Academic,New,JosMac
https://accountsplace.co.ke/ads/texting_factory_linked_us_profile_untrained1750156859," Texting factory linked US profile, untrained"," 15,000",New,Academic,8.5,JosMac
https://accountsplace.co.ke/ads/brand_new_sweetstudyhomeworkmarket1750156917, Brand-new Sweetstudy/homeworkmarket," 3,000",New,Academic,New,JosMac
https://accountsplace.co.ke/ads/brand_new_studydaddy_linked_with_paypal1750156984, Brand-new Studydaddy linked with Paypal," 4,000",New,Academic,New,JosMac
https://accountsplace.co.ke/ads/writezillas_enl_us_foreign_used_500_plus_completed_orders_minimum_cpp_10_12_available1750157569," Writezillas ENL Us Foreign Used 500 plus completed orders, Minimum cpp 10$-12$ available"," 105,000",ACTIVE,Academic,N/A,Nelkev Mwambai
https://accountsplace.co.ke/ads/restocked_prolific_accounts_usa_uk_profile_paypal_linked1750157604," *RESTOCKED!*  PROLIFIC ACCOUNTS USA 🇺🇸 & UK 🇬🇧 PROFILE,  PAYPAL LINKED.", 2,NEW,Academic,N/A,Nelkev Mwambai
https://accountsplace.co.ke/ads/cloudworkers_kenyan_profile1750157632, Cloudworkers Kenyan profile," 35,000",100,Academic,100,David Aloo
https://accountsplace.co.ke/ads/brand_new_edusson_technical_certs_available1750157738, Brand New Edusson Technical certs available," 25,000",NEW,Academic,N/A,Nelkev Mwambai
https://accountsplace.co.ke/ads/uvocorp_college_b_rated_50_available1750157803, Uvocorp College B rated 50% available," 97,000",COLLEGE B,Academic,50%,Nelkev Mwambai
https://accountsplace.co.ke/ads/several_brand_new_essayshark_kenyan_technical_available1750157653, Several Brand New Essayshark Kenyan Technical available," 20,500",NEW,Academic,N/A,Nelkev Mwambai
https://accountsplace.co.ke/ads/bluecorp_service_good_status_level1750154174, Bluecorp service good status level," 92,000",Good status,Academic,100%,JosMac
https://accountsplace.co.ke/ads/edusson_intermediate_purely_non_technical_cert_account_done_45_orders_1_orders_in_progress_cs_791750151856," Edusson INTERMEDIATE, Purely Non Technical. Cert Account, Done 45 Orders, 1 Orders in progress. CS 79%."," 85,000",Advance Level,Academic,4.9CS 79%,Samm
https://accountsplace.co.ke/ads/writershub_junior_writer_done_less_than_20_orders_active_5_takes_kpi_351750151936, Writershub JUNIOR Writer. Done less than 20 orders. Active. 5 Takes. KPI 35," 24,500",Junior Level,Academic,KPI 35,Samm
https://accountsplace.co.ke/ads/kenyan_cw_available_at_35k_only_philipness_cw_at_20k_only1750152323, kenyan cw available@35k only philipness cw @20k only," 35,000",used,Transcription,used,transcription accounts dealer
https://accountsplace.co.ke/ads/writershub_senior_with_32_inside_completed_100_orders1750152144, WRITERSHUB SENIOR WITH $32 INSIDE COMPLETED 100 ORDERS," 60,000",Senior,Academic,100,Quintine
https://accountsplace.co.ke/ads/6_usa_prolific_at_13k_offer_valid_within_24hrs_only1750152067, 6 usa prolific @13k offer valid within 24hrs only," 13,000",new,Transcription,new,transcription accounts dealer
https://accountsplace.co.ke/ads/tsm_bronze_level_on_quick_sale_done_1k_orders1750153116, TSM Bronze Level on Quick Sale. Done 1k+ Orders.," 107,500",TSM Bronze,Article,5/5*,Samm
https://accountsplace.co.ke/ads/removing_all_prolific_on_hold_at_3500_waiting_list_removal_at_1k_only1750152564, removing all prolific on hold @3500 waiting list removal @1k only, 35,used,Transcription,used,transcription accounts dealer
https://accountsplace.co.ke/ads/writedom_regular_plus_done_38_orders_rated_49_active_with_orders_in_progress_on_quick_sale1750155217, Writedom REGULAR PLUS. Done 38 orders. Rated 4.9. Active with Orders in progress on Quick Sale," 53,500",Regular Plus,Academic,4.9/5.0,Samm
https://accountsplace.co.ke/ads/essaywriters_academic_senior_level_both_take_n_bid_orders1750155242, Essaywriters academic senior level both take n bid orders," 95,000",Senior,Academic,100%,JosMac
https://accountsplace.co.ke/ads/uvocorp_college_b_50_recently_evaluated1750155335, Uvocorp College B 50% recently evaluated," 85,000",College/Middle B,Academic,50%,JosMac
https://accountsplace.co.ke/ads/brand_new_writerbay_beginner_level_kenyan_profile1750155291," Brand-new writerbay beginner level, Kenyan profile"," 100,000",Beginner level,Academic,5,JosMac
https://accountsplace.co.ke/ads/uvocorp_university_b_recently_evaluated_801750155550, Uvocorp university B recently evaluated 80%," 170,000",University B,Academic,80%,JosMac
https://accountsplace.co.ke/ads/brand_new_uvo_middle_b_50_from_simba_program1750155394, Brand-new uvo middle B 50% from Simba program," 100,000",Middle/College B,Academic,50%,JosMac
https://accountsplace.co.ke/ads/new_edusson_technical_subjects_cert_application_and_accessing_orders1750155715," New Edusson technical subjects, cert application and accessing orders"," 18,000",Beginner,Academic,New,JosMac
https://accountsplace.co.ke/ads/edusson_mixed_subjects_done_adaptation_n_granted_access_to_orders1750155660," Edusson mixed subjects, done adaptation n granted access to orders"," 27,000",Beginner,Academic,New,JosMac
https://accountsplace.co.ke/ads/cheap_studypool1750079526, Cheap Studypool," 20,000",Standard,Academic,93,Kimtai Chepkus
https://accountsplace.co.ke/ads/new_prolific_survey_usa_profile_available_at_22k1750094360, New Prolific survey USA profile available @22k," 22,000",New,Other,*,Alvin
https://accountsplace.co.ke/ads/new_prolific_survey_uk_profile_linked_to_paypal_available_at_20k1750094705, New Prolific survey UK profile linked to PayPal available @20k," 20,000",New,Other,*,Alvin
https://accountsplace.co.ke/ads/5_pieces_of_usa_prolific_available_at_15k_each_with_proxy1750119433, 5 pieces of USA prolific available@15k each with proxy," 15,000",New verified,Transcription,New verified,daniel daniel
https://accountsplace.co.ke/ads/grape_data_usa_available_at_7k_only1750121537, Grape data USA available @7k only," 7,000",New,Transcription,New,daniel daniel
https://accountsplace.co.ke/ads/edusson_technical_subjects_cert_application_statistics_algebra_excel_technology_etc1750081136," EDUSSON TECHNICAL SUBJECTS, CERT APPLICATION. STATISTICS, ALGEBRA, EXCEL, TECHNOLOGY, ETC"," 15,000",NEW,Academic,N/A,Collins Muthomi
https://accountsplace.co.ke/ads/brandnew_prolific_survey_mexican_profile_linked_to_paypal_available_at_15k1750095204, Brandnew Prolific survey Mexican profile linked to PayPal available @15k," 15,000",New,Other,*,Alvin
https://accountsplace.co.ke/ads/brandnew_prolific_survey_accounts_usa_profile_with_plenty_of_studies_linked_with_paypal_now_available_and_affordable1750128500," Brandnew Prolific survey accounts USA profile with plenty of studies, linked with paypal, now available and affordable"," 21,000",10,Other,100,Ian Machoka
https://accountsplace.co.ke/ads/uvocorp_middle_college_b_50_iko_hapa_with_sim_card_payoneer_and_docs_profile_owner_selling1750132564," Uvocorp middle college B 50% iko hapa with sim card, Payoneer and docs. profile owner selling 🔥🔥🔥"," 85,000",Used,Academic,Used,Oscar
https://accountsplace.co.ke/ads/used_chatfromhome_on_sale1750138719, Used chatfromhome on sale," 16,000",Used,Academic,Used,Oscar
https://accountsplace.co.ke/ads/south_african_prolific_done_10_orders_comes_with_proxy_at_10k1750137779, South african prolific done 10 orders comes with proxy at 10k," 10,000",Used,Academic,Used,Oscar
https://accountsplace.co.ke/ads/available_deals_studybay_sage_2900_orders_48_2_in_progress_250k_sage_1200_orders_49_130k_sagw_700_orders_5_star_2_orders_in_progress_very_active1750137727, Available deals  Studybay Sage 2900 orders 4.8 2 in progress 250k💯💯💯  Sage 1200 orders 4.9 130k  Sagw 700 orders 5 star 2 orders in progress very active 💯🔥💥," 100,000",Used,Academic,Used,Oscar
https://accountsplace.co.ke/ads/edusson_intermediate_mixture_subjects_done_30_orders_available_at_45khmu1750136450," Edusson intermediate mixture subjects done 30+ orders, available @45k.HMU 💯🔥💥"," 45,000",Used,Academic,Used,Oscar
https://accountsplace.co.ke/ads/onlyfans_chatting_accounts_available1750141624, OnlyFans Chatting Accounts Available," 8,000",New,Other,,Ambrose Gitau
https://accountsplace.co.ke/ads/top_sale_essaypro_completed_over_25k_orders_rated_5_100_earnings_up_to_7400_biweekly_has_over_60_in_progress_inboxcall1750144091," Top Sale! Essaypro completed over 25k orders rated 5, 100%, earnings up to $7400 biweekly, has over 60 in progress  Inbox/call"," 4,000,000",Used,Academic,Used,Oscar
https://accountsplace.co.ke/ads/essaypro_3000_5_star_99_madison_25024hrs_pays_via_bank_all_credentials_available_630k1750144915," Essaypro 3000 5 star, 99 Madison  250/24hrs pays via bank all credentials available 630k🔥🔥"," 630,000",Used,Academic,Used,Oscar
https://accountsplace.co.ke/ads/uvocorp_university_cd_80_with_earnings_going_above_500_available_university_level1750067102," UVOCORP UNIVERSITY CD 80% WITH EARNINGS GOING ABOVE $500 AVAILABLE, UNIVERSITY LEVEL"," 120,000",University CD,Academic,80%,Evans kombo
https://accountsplace.co.ke/ads/uvocorp_university_80_3_takes_non_technical_with_also_access_to_technical_subjects_with_good_earnings_and_pending_balance_of_over_300_available_with_all_credentials1750067222, UVOCORP UNIVERSITY 80% 3 TAKES NON TECHNICAL WITH ALSO ACCESS TO TECHNICAL SUBJECTS WITH GOOD EARNINGS AND PENDING BALANCE OF OVER $300 AVAILABLE WITH ALL CREDENTIALS," 160,000",University,Academic,80%,Evans kombo
https://accountsplace.co.ke/ads/south_african_prolific_available_at_9k_with_studies_done_10_orders1750067572, South african prolific available at 9k with studies done 10 orders💯🔥," 9,000",Used,Academic,Used,Oscar
https://accountsplace.co.ke/ads/essaypro_done_18000_orders_rated_99_5_almost_100_with_bids_above_200_available_real_profile_owner_selling1750067381," ESSAYPRO DONE 18,000 ORDERS RATED 99% 5* ALMOST 100% , WITH BIDS ABOVE 200 AVAILABLE REAL PROFILE OWNER SELLING"," 1,300,000",Active,Academic,5,Evans kombo
https://accountsplace.co.ke/ads/native_us_texting_factory_pay_minimum_13_kshmessage_pays_weekly_great_flow_of_messages_grey_linked1750065156," NATIVE (US) TEXTING FACTORY. PAY MINIMUM 13 KSH/MESSAGE. PAYS WEEKLY, GREAT FLOW OF MESSAGES, GREY LINKED!"," 26,000",NEW,Academic,8.5,Collins Muthomi
https://accountsplace.co.ke/ads/essaypro_1500_orders_rated_99_with_5_ratings_100_bids_with_orders_in_progress1750067289," ESSAYPRO 1500 ORDERS RATED 99% WITH 5* RATINGS, 100+ BIDS WITH ORDERS IN PROGRESS"," 530,000",Active,Academic,5,Evans kombo
https://accountsplace.co.ke/ads/prolific_survey_accounts_us_profile_paypal_linked1750065019," PROLIFIC SURVEY ACCOUNTS, US PROFILE, PAYPAL LINKED."," 22,000",NEW,Other,N/A,Collins Muthomi
https://accountsplace.co.ke/ads/selling_5_usa_prolific_available_comes_with_monthly_proxy1750070388, selling 5 usa prolific available comes with monthly proxy," 15,000",new,Transcription,new,daniel daniel
https://accountsplace.co.ke/ads/prolific_survey_us_profile_completed_25_tasks_available1750071435, Prolific Survey US Profile Completed 25 Tasks Available.," 21,000",USED,Other,n/a,Marcus001
https://accountsplace.co.ke/ads/transcription_staff_available_at_5k_proof_reader_at_10k_transcribe_me_at_11k1750070877, transcription staff available @5k proof reader @10k transcribe me @11k," 11,000",new,Transcription,new,transcription accounts dealer
https://accountsplace.co.ke/ads/edusson_technical_cert_done_5_orders_available1750071519, Edusson Technical Cert Done 5 Orders Available.," 19,500",BEGINNER,Academic,50%,Marcus001
https://accountsplace.co.ke/ads/go_transcription_account_rated_49_with_68_unlocks_available1750071945, Go Transcription Account Rated 4.9 with 68 Unlocks Available.," 59,000",USED,Transcription,4.9,Marcus001
https://accountsplace.co.ke/ads/writedom_probation_plus_rated_45_50_orders_available1750071858," Writedom Probation Plus Rated 4.5, 50+ Orders Available."," 19,000",Probation Plus,Academic,4.5,Marcus001
https://accountsplace.co.ke/ads/essayshark_kenyan_profile_fixed_orders_965_1000_orders_with_running_orders_available1750071691," ESSAYSHARK KENYAN PROFILE FIXED ORDERS 9.65, +1000 ORDERS WITH RUNNING ORDERS AVAILABLE.."," 140,000",MASTERS,Academic,9.65,Marcus001
https://accountsplace.co.ke/ads/focus_forward_transcription_account_available1750072029, FOCUS FORWARD TRANSCRIPTION ACCOUNT AVAILABLE.," 19,000",NEW,Transcription,n/a,Marcus001
https://accountsplace.co.ke/ads/edusson_advance_on_quick_sale_done_1300_orders_rated_4850_3_orders_in_progress_super_clean_payooner_available1750057250, Edusson Advance on Quick Sale. Done 1300+ Orders. Rated 4.8/5.0. 3 Orders in Progress. Super Clean. Payooner Available," 72,000",Advance level,Academic,4.9 CS 40%,Samm
https://accountsplace.co.ke/ads/uvocorp_conglomerate_managers_universityexpert_80_recently_evaluated_with_force_assign1750057198, UVOCORP Conglomerate Managers UNIVERSITY/EXPERT 80% RECENTLY EVALUATED WITH FORCE ASSIGN," 215,000",UNIVERSITY,Academic,80%,Nelkev Mwambai
https://accountsplace.co.ke/ads/edusson_intermediate_purely_non_technical_cert_account_done_45_orders_1_orders_in_progress_cs_791750057420," Edusson INTERMEDIATE, Purely Non Technical. Cert Account, Done 45 Orders, 1 Orders in progress. CS 79%."," 83,500",Advance,Academic,4.9 CS 80%,Samm
https://accountsplace.co.ke/ads/writershub_junior_writer_done_less_than_20_orders_active_5_takes_kpi_351750057478, Writershub JUNIOR Writer. Done less than 20 orders. Active. 5 Takes. KPI 35," 24,500",Junior,Academic,KPI 35,Samm
https://accountsplace.co.ke/ads/grapedata_accounts_available_in_bulk_usa_profile_with_plenty_of_studiescomes_with_proxy_and_free_training_for_newbies1750058667," Grapedata accounts available in bulk, USA profile with plenty of studies...comes with proxy and free training for newbies"," 12,000",New,Article,5/5,Jasmine
https://accountsplace.co.ke/ads/textroyal_kenyan_profile_availablecompleted_82_orders_pays_18_for_700_words_and_its_a_take_account1750058556," Textroyal Kenyan profile available...completed 82 orders, pays $18 for 700 words and it's a take account"," 50,000",Enterprise,Article,4.4/5,Jasmine
https://accountsplace.co.ke/ads/prolific_accounts_available_usa_canada_and_south_african_profilehas_plenty_of_studies_and_the_pay_is_greatyou_can_withdraw_daily1750058815," Prolific accounts available, USA, Canada, UK, Mexican and South African profile...has plenty of studies and the pay is great...you can withdraw daily", 1,New,N/A,5/5,Jasmine
https://accountsplace.co.ke/ads/stellar_content_level_2_available_with_managed_projects8_takes_and_pays_19_for_650_wordsthe_articles_are_easy_to_handle_and_workflow_is_consistentpays_twice_a_week_via_paypal_tuesday_and_friday1750058939," Stellar content level 2 available with managed projects...8 takes and pays $19 for 650 words....the articles are easy to handle and workflow is consistent...pays twice a week via paypal, Tuesday and Friday,"," 50,000",2,Article,5/5,Jasmine
https://accountsplace.co.ke/ads/edusson_advances_5_years_old_3_orders_in_progress_at_70k1750059284, Edusson advances 5 years old 3 orders in progress at 70k," 70,000",Used,Academic,Used,Oscar
https://accountsplace.co.ke/ads/article_academic_transcription_and_survey_training_available1750059345," Article,  academic,  transcription and survey  training available"," 3,000",All,Article,5/5,Jasmine
https://accountsplace.co.ke/ads/zerys_usa_profile_availablepays_40_for_800_words_and_pays_every_two_weeks_via_paypal1750059069, Zerys USA profile available...pays $40 for 800 words and pays every two weeks via paypal," 47,000",Used,Article,5/5,Jasmine
https://accountsplace.co.ke/ads/prime_opinion_survey_account_available_with_endless_studiesusa_profile1750059210, Prime opinion survey account available with endless studies..USA profile," 15,000",New,Article,5/5,Jasmine
https://accountsplace.co.ke/ads/on_offer_offerwritedom_probation_plus_and_regular_plus_customization1750059470, ON Offer Offer!.Writedom Probation Plus and Regular Plus Customization," 44,500",Probation Plus,Academic,5/5*,Samm
https://accountsplace.co.ke/ads/new_edusson_mixed_subjects_non_tech_tech_student_id_application_with_done_adaptation_with_all_docs_and_simcard1750059741, NEW EDUSSON MIXED SUBJECTS (NON-TECH & TECH) STUDENT ID APPLICATION WITH DONE ADAPTATION WITH ALL DOCS AND SIMCARD.," 23,000",NEW,Academic,NY,Samuel Muema
https://accountsplace.co.ke/ads/tsm_bronze_level_on_quick_sale_done_1k_orders1750059788, TSM Bronze Level on Quick Sale. Done 1k+ Orders.," 105,000",Bronze Level,Academic,5/5*,Samm
https://accountsplace.co.ke/ads/writing_creek_advanced_level_done_90_orders_rated_55_cs_84_active_with_80_inside_comes_with_payoneer1750059868," Writing Creek Advanced level done 90+ orders rated 5/5, cs 84% active with $80+ inside. Comes with Payoneer."," 85,000",advanced,Academic,5/5,Samuel Muema
https://accountsplace.co.ke/ads/several_new_edusson_technical_subjects_degree_with_all_docs1750060162, Several new Edusson TECHNICAL subjects degree with all docs.," 17,000",Beg,Academic,NR,Samuel Muema
https://accountsplace.co.ke/ads/old_edusson_advanced_done_1300_orders_rated_495_cs_40_purely_non_tech_with_several_orders_in_progress_has_over_25k_inside1750060068," Old Edusson Advanced done 1300+ orders rated 4.9/5, CS 40%, purely non-tech with several orders in progress. Has over 25k inside."," 75,000",ADVANCED L,Academic,4.9/5,Samuel Muema
https://accountsplace.co.ke/ads/brand_new_emoderators_philippines_profile_available1750064417, *Brand New Emoderators Philippines profile available*," 37,000",Brand New,Other,100/100,Dickson
https://accountsplace.co.ke/ads/offer_grape_data_finished_4_tasks_linked_available1750072296, OFFER!! Grape Data Finished 4 Tasks & Linked Available," 7,000",NEW,Other,n/a,Marcus001
https://accountsplace.co.ke/ads/edusson_intermediate_non_technical_cert_48_done_40_orders_composite_score_26_available1750072180, Edusson Intermediate Non Technical Cert 4.8 Done +40 Orders Composite Score 26% Available.," 20,000",Intermediate Writer,Academic,4.8,Marcus001
https://accountsplace.co.ke/ads/a_very_clean_edusson_advanced_level_done_over_57_orders_with_perfect_rating_55_cs_94_25_non_tech_subjects_zero_finewarning_with_all_docs_and_simcard1750061956," A very clean Edusson Advanced level done over 57 orders with perfect rating 5/5, CS 94%, 25+ non-tech subjects. Zero fine/warning with all docs and simcard."," 110,000",Advanced acc,Academic,5.0/5.0,Samuel Muema
https://accountsplace.co.ke/ads/chat_from_home_native_at_15k_text_factory_native_rated8_5_at_15k_all_connected_with_grey1750000120," Chat from home native @15k , text factory native rated8. 5@15k all connected with Grey"," 15,000",8.5,Transcription,8.5,transcription accounts dealer
https://accountsplace.co.ke/ads/just_in_studypool_standard_level_150_orders_rating96_5_badges_business_writing_humanities_health_medical_and_powerrpoint_active1750044521," Just in"" Studypool standard level, 150+ orders; rating:::96%; 5 badges [Business, WRITING, Humanities, Health medical, and powerrpoint]. Active"," 20,000",Standard,Academic,96%,Mutinda Wambua
https://accountsplace.co.ke/ads/studypool_top_tutor_53_orders_100_3_badges_business_humanities_health_medical1750044588," Studypool Top Tutor, 53 orders, 100%, 3 badges (Business, Humanities, & Health medical)"," 45,000",Top Tutor,N/A,100%,Mutinda Wambua
https://accountsplace.co.ke/ads/selling_cloudworkers_argentina_profile_done_over_1600_messages_and_linked_paypal_verified_32k1750002455," Selling: Cloudworkers Argentina profile done, over 1600 messages, and linked PayPal verified 32k"," 32,000",High,Academic,100,richardopish2396@gmail.com
https://accountsplace.co.ke/ads/studypool_top_tutor_370_orders_99_6_badges_business_humanities_comp_science_engineering_math_programming1750044559," Studypool Top Tutor, 370 orders, 99%, 6 badges (Business, Humanities, Comp Science, Engineering, Math, & Programming)"," 65,000",Top Tutor,Academic,99%,Mutinda Wambua
https://accountsplace.co.ke/ads/academia_research_premium_level1750018586, Academia Research Premium Level," 100,000",Premium,Academic,9.4/10,Derrick
https://accountsplace.co.ke/ads/3_play_media_usa_available1750000177, 3 play media USA available," 120,000",New,Transcription,New,transcription accounts dealer
https://accountsplace.co.ke/ads/young_beast_studypool_top_tutor_97_orders_100_5_badges_business_humanities_health_medical_writing_and_comp_science_curve_goes_beyond_1000_per_month_total_earnings_so_far_400k1750044664," Young Beast: Studypool Top Tutor, 97 orders, 100%, 5 badges (Business, Humanities, Health medical, WRITING, and Comp Science). Curve goes beyond $1000 per month. Total earnings so far: 400k"," 75,000",Top Tutor,Academic,100%,Mutinda Wambua
https://accountsplace.co.ke/ads/studypool_top_tutor_account_completed_270_orders_rated_98_3_badges_business_humanities_and_health_medical_active1750044696," Studypool Top Tutor account, completed 270+ orders; rated 98%, 3 badges (Business, Humanities, and Health medical). Active"," 53,000",Top Tutor,Academic,98%,Mutinda Wambua
https://accountsplace.co.ke/ads/studypool_top_tutor_160_orders_98_3_badges_writing_humanities_and_excel_active1750044784," Studypool Top Tutor; 160+ orders; 98%; 3 badges [WRITING, Humanities, and Excel]. Active"," 45,000",Top Tutor,Academic,98%,Mutinda Wambua
https://accountsplace.co.ke/ads/just_in_studypool_top_tutor_700_orders_972_4_prime_badges_business_plus_writing_health_medical_and_economics1750044736," Just in: Studypool Top Tutor, 700+ orders, 97.2%, 4 prime badges (Business PLUS, WRITING, Health medical, and Economics)"," 145,000",Top Tutor,Academic,97.2%,Mutinda Wambua
https://accountsplace.co.ke/ads/tsm_bronze_level_done_1000_orders_comes_with_payoneer1750055450, TSM BRONZE LEVEL DONE 1000 ORDERS COMES WITH PAYONEER," 130,000",used,Academic,used,Oscar
https://accountsplace.co.ke/ads/edusson_intermediate_purely_non_technical_id_rated_48_composite_score_79_completed_10_orders_payoneer_simcard_available1750046804, Edusson Intermediate Purely Non Technical ID  Rated 4.8 Composite Score 79% Completed 10+ Orders  Payoneer & Simcard  Available," 55,000",INTERMEDIATE,Academic,4.8,Nelkev Mwambai
https://accountsplace.co.ke/ads/edusson_advanced_purely_non_technical_cert_rated_49_composite_score_64_completed_80_orders_available1750046762, Edusson Advanced Purely Non Technical Cert  Rated 4.9 Composite Score 64% Completed 80+ Orders  Available," 105,000",ADVANCED,Academic,4.9,Nelkev Mwambai
https://accountsplace.co.ke/ads/writerbay_kenyan_48_with_4_warnings_but_active_account_on_sale1750055496, WRITERBAY KENYAN 4.8 with 4 warnings but active account on sale," 55,000",used,Academic,used,Oscar
https://accountsplace.co.ke/ads/studypool_top_tutor_300_orders_99percent_5_badges_50k1749963715, STUDYPOOL TOP TUTOR 300 ORDERS 99PERCENT 5 BADGES 50K," 45,000",USED,Academic,used,Oscar
https://accountsplace.co.ke/ads/brandnew_us_wisemoney_roar_accounts_available_at_100001749968374, Brandnew US Wise/Money roar accounts available @10000," 10,000",New,N/A,100,Dickson Bundi
https://accountsplace.co.ke/ads/uvocorp_college_b_rated_50_recently_evaluated_done_more_than_200_orders_4_years_old_stable_account_on_offer_now1749965644, UVOCORP COLLEGE B RATED 50% RECENTLY EVALUATED DONE MORE THAN 200+ ORDERS 4 YEARS OLD STABLE ACCOUNT ON OFFER NOW," 105,000",COLLEGE B,Academic,50%,Nelkev Mwambai
https://accountsplace.co.ke/ads/writedom_regular_plus_rated_44_available1749964092, writedom regular plus rated 4.4 available," 45,000",uysed,Academic,used,Oscar
https://accountsplace.co.ke/ads/prolific_uk_brand_new_available_with_proxy1749964489, PROLIFIC UK BRAND NEW AVAILABLE WITH PROXY," 17,000",NEW,Academic,NEW,Oscar
https://accountsplace.co.ke/ads/texting_factory_native_usa_profile_i1749963603, Texting factory native USA profile   i," 30,000",NEW,Academic,N/A,Nelkev Mwambai
https://accountsplace.co.ke/ads/prolific_usa_brand_new_available1749964379, PROLIFIC USA BRAND NEW AVAILABLE," 21,000",NEW,Academic,NEW,Oscar
https://accountsplace.co.ke/ads/linkedin_on_sale1749970424, Linkedin on sale," 2,500",Verified,Academic,Verified,Dennis
https://accountsplace.co.ke/ads/linkedin_on_sale1749970347, Linkedin on sale," 2,500",Verified,Article,Verified,Dennis
https://accountsplace.co.ke/ads/essaypro_4500_orders_rated_100_55_with_bid_limit_150241749977976, ESSAYPRO 4500+ ORDERS RATED 100% 5/5 WITH BID LIMIT 150/24," 685,000",ACTIVE,Academic,5,Nelkev Mwambai
https://accountsplace.co.ke/ads/selling_kenyan_cloud_workers_connected_with_paypal_at_35k_7_cloud_workers_philippines_at_20k_each_dm_now_offer_valid_with_24hrs_only1749990940," Selling kenyan cloud workers connected with paypal @35k , 7 cloud workers Philippines @20k each dm now offer valid with 24hrs only"," 35,000",New verified,Transcription,New verified,transcription accounts dealer
https://accountsplace.co.ke/ads/9_pieces_of_usa_prolific_with_1_month_proxy_at_15k_only1749991016, 9 pieces of USA prolific with 1 month proxy @15k only," 15,000",New,Transcription,New,transcription accounts dealer
https://accountsplace.co.ke/ads/remotely_4_u_philippines_profile_available_payment_method_fixed1749977707, Remotely 4 u Philippines profile available payment method fixed.," 16,000",Brand New,Academic,100/100,Dickson
https://accountsplace.co.ke/ads/writezillas_usa_esl_account_on_sale10_years_old_and_completed_over_10000_orders1749985254, Writezillas USA ESL account on sale..10 years old and completed over 10000 orders," 80,000",ACTIVE,Academic,N/A,Nelkev Mwambai
https://accountsplace.co.ke/ads/essaypro_3800_orders_99_5_male_profile_dorian_limit_15024_payoneer_intact1749977916, ESSAYPRO 3800(+) ORDERS 99% 5 MALE PROFILE DORIAN LIMIT 150/24 PAYONEER INTACT," 700,000",ACTIVE,Academic,5,Nelkev Mwambai
https://accountsplace.co.ke/ads/brand_new_technical_edusson_account_on_quick_sale_8_subjects_super_clean_with_access_to_orders1749885092, Brand New TECHNICAL Edusson Account on Quick Sale. 8+ Subjects. Super clean. With access to orders," 19,000",Beginner Level,Academic,5/5,Samm
https://accountsplace.co.ke/ads/chat_from_home_philippines_profile_available1749898458, Chat from home Philippines profile available," 25,000",New,Other,5/5,Jasmine
https://accountsplace.co.ke/ads/nanunua_all_academia_research_accounts_pesa_tayari1749885174, Nanunua All ACADEMIA RESEARCH Accounts. Pesa Tayari.," 55,000",Advance Level,Academic,9/10,Samm
https://accountsplace.co.ke/ads/studypool_top_tutor_1110_orders_level_ii_982_6_prime_badges_business_writing_health_medical_and_economics1749885486," Studypool Top Tutor, 1110+ Orders (Level II), 98.2%, 6 prime badges (Business, WRITING, Health Medical, and Economics)"," 107,000",TOP Tutor,Academic,98%,Samm
https://accountsplace.co.ke/ads/emoderator_usa_profile_available1749898338, Emoderator USA profile available," 60,000",New,Other,5/5,Jasmine
https://accountsplace.co.ke/ads/remotly4u_phillipines_profile_available1749898404, Remotly4U Phillipines profile available," 30,000",New,Other,5/5,Jasmine
https://accountsplace.co.ke/ads/nerdy_turtlez_programming1749907278, NERDY TURTLEZ - PROGRAMMING," 18,500",A,N/A,67%,martinl
